user,PawnIsolateScore,PawnOverlapScore,PawnProtectScore
Johannes Arnold,0.055139893483001995,-0.1153883036397699,1.6924350845923426
Johannes Carow,0.10717214712544683,-0.30144812817303457,1.783035129314233
Johannes Florstedt,-0.04309641735363299,-0.8062733578438163,1.5963313591709178
Johannes Lerch,0.02586963322787887,-0.19324566272737057,1.863829753643447
Johannes Mundorf,0.09067957587193191,-0.24606768301429952,1.6976413225493014
Johannes Rappazzo,-0.014631204605198228,-0.17135143734427946,1.8029749041543737
Johannes Steindl,0.07004238934846685,-0.2904951241411955,1.2492790382420356
John Bartholomew,0.10222993182948598,-0.3152927286187807,1.5565927077246733
John Burke,0.03948073178578244,-0.2534688386134624,1.4974273733748371
John Chutter,0.045495211809699856,-0.0722090497183225,2.263250290062699
John Curtis,0.0755043158843958,-0.241443642628748,1.5823544701612902
John Derek Heinichen,0.0008215871796578985,-0.2686506708648254,1.6683093385943224
John Doknjas,0.12970244431187689,-0.39933306819821185,1.4643839702424817
John Duneas,0.013404344093723057,-0.2826168351387966,1.5283170213460127
John Funderburg,0.009614639035174927,-0.2488971734563679,1.7717673797395945
John Heinrich,-0.0006224969839908057,-0.14002004651172292,1.8649047213173313
John Merriman,0.11298812666793868,-0.24321295660389808,1.7815819283770975
John Michael Silvederio,0.051569467671989624,-0.29009114679087833,1.6264578756619055
John Nemeth,0.0667088568675924,-0.26745937826331617,1.9138053193929456
John Oyeyemi Fawole,0.01614356043916804,-0.20327866992504595,1.5137479141320225
John Paul Wallace,0.09562617247270473,-0.1399482216812365,1.771561949311195
John S. White,0.030428155370225505,-0.22627383496711123,1.4928617151072547
John Stark,0.06072405981718051,-0.24794517767803315,1.783049699083792
John Talghader,0.16882533600924407,-0.26570275828896517,1.5073300464967132
John Veny Akkarakaran,0.09790981488760804,-0.16178239743904366,2.1800627031420023
John Williams,0.08862567101853618,-0.19111764248549326,1.062370771630842
John Z Abraham,0.06795093298227987,-0.24886946906346052,1.595215421576551
JohnDanielBryantIII,0.11736153469488378,-0.2553599299427034,1.451097113234908
Johnathan Bakalchuk,0.10157420893491312,-0.26330903059195876,1.6968435245395752
Johnny Antonios,0.0212279365211277,-0.23687855737224275,1.5588767867362898
Jomo Pitterson,0.018331582750168073,-0.20100688054616947,1.6105106644814913
Jon Jacobs,0.1472944049071372,-0.2106634275660696,1.6591788116245625
Jon Ludvig Hammer,0.14404428113111556,-0.3302369474552839,1.721540400633307
Jon Viktor Gunnarsson,0.08515365885231484,-0.3217962871808432,1.6203020983280392
Jonah Willow,0.11497328821066415,-0.3145799371496963,1.5212143244497789
Jonas Bjerre,0.0999803791991352,-0.25717168565121423,1.578676101027581
Jonas Eilenberg,0.0842674840369424,-0.29084566395740696,1.3617368446241418
Jonas Gallasch,0.07498857639256636,-0.25213462994587366,1.68994151126938
Jonas Hacker,0.07438391316823664,-0.29056831529143856,1.5854591246301226
Jonas Hilwerda,0.021966919648393167,-0.3568638567691106,1.7473644710470717
Jonas Lampert,-0.015078775966985647,-0.17603810103730053,1.5899547675933972
Jonas Prado Lobo,0.11135030622833438,-0.2924774941837786,1.395552263554888
Jonas Rosner,0.09765927417331537,-0.20967089030204972,1.8481493829073725
Jonas Wyss,0.11227346129883889,-0.29222886309871393,1.156026053272202
Jonasz Baum,0.07802299556003353,-0.3137320263304266,1.7303626059924901
Jonathan Ady,0.05285087682915709,-0.2862327208219579,1.2128344726859415
Jonathan Blackburn,0.09635851194728987,-0.2992028696501752,1.505776761879198
Jonathan Bodemar,0.07412653975931938,-0.3791925016136668,1.5167619696111012
Jonathan Carlstedt,0.0801907187490203,-0.3048581845386089,1.9987029243344465
Jonathan Cruz,0.11271252590424101,-0.28363870008528674,1.6677493748463803
Jonathan Dourérassou,0.11537511000910707,-0.28280550116270375,1.643719550125171
Jonathan Hrach,0.04393342151723596,-0.3198149629064548,1.7101445064415037
Jonathan Jota,0.04025722544989434,-0.1770802153030483,2.3500280198636667
Jonathan Montevilla,0.04178371766655602,-0.23874820335539046,1.4635378629678584
Jonathan Pagan,0.054208970546757995,-0.23658720151909665,1.7797314260669201
Jonathan Pein,0.08240828581071925,-0.25380629309447017,1.8160293959826714
Jonathan Subervi,0.030188617281455176,-0.26651043721325296,1.4554435453600985
Jonathan Sánchez Millones,0.04673680140192288,-0.21744680954879167,1.6824193252222344
Jonathan Tan,0.07059383325710153,-0.33836017762509896,1.777814821885139
Jonathan Tayar,0.13125421001922669,-0.297192007078738,1.3462559400912126
Jonathan Yedidia,0.07763512746859837,-0.2833594907622516,1.6908118143066926
Jonathan Yu,0.02600000630426595,-0.052239427239427226,1.492159720209923
Jonathan de Oliveira,0.1808547323102262,-0.23575330923119459,1.3071045579748561
Jonathon Zaczek,0.05936069526439999,-0.2483227202176348,1.506425602694245
Jonny Cueto,-0.003044839740777214,-0.2959695028094076,1.7215525606055928
Jonny Quest,0.1055607174854595,-0.7838086054093768,1.6455825441442709
Jony Habla,0.17137023765974296,-0.27658096806342625,1.6909571233002068
Jony Wilson Leon Valdes,0.08483572766338504,-0.0648771789417521,1.3448018323638748
Jorah Soojay,0.06535270122758098,-0.2502438981469804,1.653193035094749
Joran Aulin-Jansson,0.09063748047286495,-0.2841695977113233,1.4510282906971734
Jordan Groff,0.007485424827386703,-0.2163050718955887,1.5862898270084131
Jorden Van Foreest,0.10360152645608248,-0.30089125334122024,1.6254807219900815
Jordi Cuadras Avellana,0.10939471661319658,-0.27793715808817626,1.5529231568049517
Jordi Magem Badals,0.18316651934137543,-0.348973362551475,1.3247375139611939
Jorge Alexander Martinez,0.10729285550036459,-0.25515875040074604,1.528439712857861
Jorge Bobadilla,0.11343966943539995,-0.2485221205766224,1.5441039239984213
Jorge Carlos Antonio,0.08095134264275013,-0.2961480134428393,1.7383334524215484
Jorge Cori,0.0809791984002711,-0.18422398248130406,1.8763212438036747
Jorge De Jesus Perez Marimon,0.0258247296656867,-0.33292338227629714,1.223916619666149
Jorge Elias,0.12148569023569025,-0.25143097643097645,0.8503577441077441
Jorge Ernesto Giron,0.013450086931324264,-0.3139035243727121,1.0657505115130925
Jorge Esteban Tobar Beltran,-0.05707105950907539,-0.35307943092796684,1.6426296455401725
Jorge Leal,0.022509863762912894,-0.10459978868238068,1.7661929194677277
Jorge Leon Oquendo,0.15672548841956493,-0.31212299359360285,1.6583067553306805
Jorge Lopes,0.04508480600459414,-0.22920025762188978,1.5686150608675562
Jorge Luis Baules Rodriguez,0.13141453708432502,-0.24951417942143117,1.3912365671838691
Jorge Luis Sanchez,0.02878494499754675,-0.22989281539093015,1.4891294486500042
Jorge Perez Rojas,0.1109406826482763,-0.2007323507254025,1.7577224811307883
Jorge Roberto Elias Reyes,-0.033296935309665765,-0.21739888228378562,1.9147312134580254
Jorge Sepulveda Rojas,0.17423061141593124,-0.32514902820477887,1.7168145592549506
Jorge Soto Vega,0.10741764696752497,-0.2594935395106924,1.5566973542643185
Jorge Zamorano,0.06569328753081952,-0.2589762512326224,1.5163920812144238
Jos&eacute; Manuel L&oacute;pez,0.12955360851039532,-0.23218496047152026,2.0649656043903097
Jose A. Hernandez Izquierdo,0.09371727856459323,-0.26546156345597777,1.3185067198628397
Jose Alberto Sanchez Negreiros,0.25569503868137244,-0.37856722645655305,1.124023690302691
Jose Antonio Clement Gomez,-0.14913580246913577,-0.38424951267056523,1.836153346328785
Jose Antonio Garcia de Dios,0.07798131852147162,-0.22291667484737257,1.7814463401559688
Jose Antonio Garrido Diaz,0.08303369383426709,-0.24906341135265683,1.6583106530215506
Jose Antonio Herrera Reyes,0.07062776848744681,-0.20682526135262794,2.0068875623051525
Jose Antonio Madalena De Sousa Jr,-0.006494866959983234,-0.39388225434737056,2.381800405056219
Jose Augusto Correa,0.020065607523137133,-0.22611857064854135,1.9948401767036619
Jose Avelino Alvarez Calzadilla,0.08943185817210415,-0.29755795010716835,1.5755808459307932
Jose Camacho Collados,0.12652578403034953,-0.2461923846395558,1.7068317376957423
Jose Chaluja,-0.09654818865345179,-0.17316017316017315,0.6846662109820004
Jose Diaz Velandia,0.13795254835621185,-0.30250126602194016,1.4508704533700965
Jose Escartin Lacasa,0.08021049222043702,-0.249225141122401,1.4901405485094876
Jose Esteban Marin Masis,0.040958149024894024,-0.282697395045919,1.727317631436142
Jose Felix Calvo Gonzalez,0.06422150044237863,-0.2221860552141468,1.4168796521493956
Jose Fernando Cubas,0.036526125035335026,-0.3334705107939134,1.3575801012090243
Jose Fernando Cuenca,0.11917231789795288,-0.3018121391731321,1.8255371059077596
Jose Gabriel Cardoso,0.09642517698330441,-0.29246848810216725,1.8322498994988767
Jose Gabriel Casares Contreras,0.014499459045524944,-0.18382326374170302,1.1885665697400285
Jose Garcia Molina,0.05348612921082595,-0.26935640711905773,1.9453694741553662
Jose Gonzalez Garcia,0.27104188756156483,-0.0936018224178203,1.5245989138618177
Jose Guilherme Barria Santos,0.06274266723327694,-0.2719383352313819,1.5472769991758721
Jose Javier Gonzalez Castillo,0.09449614543807441,-0.2991525418117837,1.8232282381648646
Jose Martinez,0.12067211281044511,-0.2900738740039249,1.7057924003412954
Jose Mendez,0.1283607607147577,-0.3086883801428452,1.6255591234416118
Jose Miguel Fernandez Garcia,0.08616175217271156,-0.21348490557822614,2.075684699558433
Jose Mora Moron,0.10628244978422878,-0.20179296695759935,1.565808125080193
Jose Nahum Espino Solano,0.12402382886661917,-0.341551866124299,1.4158364454374033
Jose Rafael Gascon,0.07254658110940927,-0.3045369950187384,1.5861964089355947
Jose Rafael Sequera Paolini,0.05929232804232804,-0.07605820105820103,1.022883597883598
Jose Ribera Baztan,-0.0014694779279542322,-0.36282453963123346,1.4407461971221105
Jose Riverol,0.037709741408043035,-0.27175463404132544,1.5572146496105352
Jose Saravio Junior,0.10657780225996645,-0.20853105163284955,1.5401364747210353
Jose Soza,0.08397184012608187,-0.16763800233782541,1.5852673283063545
Jose Vicente Jiménez Martínez,0.05147439590704369,-0.3443575901271422,1.8314189619187315
Josef Obšivač,0.12900840055582039,-0.21120566986209138,1.8439534786160225
Josefine Heinemann,0.08317569958097963,-0.25771806883019216,1.5539266863440568
Josep Lacasa Diaz,0.08194661599892478,-0.2896921749491973,1.5782350133748955
Josep Ruscalleda,0.07001589907490487,-0.22172581634933658,1.9021297903627157
Joseph Bellissimo,0.02653428507592751,-0.23578977713500338,1.179658092870387
Joseph Girel,0.09561341631554839,-0.23847880533245477,1.3902636668892543
Joseph Handiya,-0.006358910307194888,-0.23430328302680173,1.2323200809291794
Joseph Jimenez,0.1680672268907563,-0.02941176470588235,1.1057422969187676
Joseph Levine,0.10959673699058894,-0.23401790158867627,1.4583596874413067
Joseph Longen,0.03541424740009437,-0.27847030704173564,1.4872551055655876
Joseph Mwale,0.03816200084618178,-0.08411076564418059,1.3669698580388296
Joseph P Conlon,0.03809692521785062,-0.25186648634700576,1.6714269685324614
Joseph Ryan,0.03058415743399868,-0.2575811057347325,1.7773443343089093
Joseph Steve Munoz Triana,0.13740058070296574,-0.1326494168896524,1.3841154588969569
Joseph Truelson,-0.011642818375804422,-0.22861336414793026,1.3187450924937834
Joseph Wan,0.10104126695682857,-0.29610385441139647,1.7119353073888484
Joseph Zeltsan,0.09182174420960819,-0.3014187984159561,1.3512981341153223
Josh Friedel,0.1011013408459404,-0.380638883386435,1.6471439649701058
Josh Harrison,-0.1,0.0,2.3
Josh Weinstein,0.10655224523956242,-0.3483465828297407,1.2581156054583433
Joshua Adrian Avila Rodriguez,0.0683702882901831,-0.2658161750548252,1.4773837580798515
Joshua Christie,0.12595007165253977,-0.27155958625526494,1.9860639598232075
Joshua Colas,0.06844512513454222,-0.20699913771206216,1.9115313119597206
Joshua Daniel Ruiz Castillo,0.10340557671049998,-0.3164733736691828,1.9586437258215708
Joshua Grabinsky,0.03432543097625441,-0.27285516715360086,1.497586246095736
Joshua Guo,0.07861396945546256,-0.2526123794995857,1.574384958960721
Joshua Gutman,-0.0019283056115922113,-0.2602539095303465,1.5021478611571109
Joshua Johnson,0.018036102366128525,-0.30141421044800215,1.9160877394219216
Joshua Medina,0.010380476165660023,-0.16505298536265384,1.3986318231219035
Joshua Meng,0.12548890273187432,-0.1707524742043924,1.832120580877782
Joshua Posthuma,0.114665338135196,-0.270426210952038,1.7839401898261655
Joshua Sheng,0.10588045441775984,-0.368423726924179,1.393004564948318
Joshua Xia,0.02901115875682767,-0.22467368318021227,1.381943707807494
Joshuaede Cappelletto,0.10307610801118068,-0.2483103390236935,1.8106502353108753
Josiah Stearman,0.11146583514322557,-0.2529961459675379,1.7129229350300244
Josip Bulić,0.044581170673629385,-0.2792092353645717,1.9231557840718025
Josselyne Penafiel Mendoza,0.024304249690086252,-0.3557699602596553,1.7098410305169385
Josue Araujo Sanchez,0.06292254007751762,-0.2750725721763343,1.903362952850525
Josue Efrain Sanchez Barreto,0.13883519406247036,-0.3526228778395956,0.7066592443443657
Josue Exposito Amaro,-0.1343283582089552,-0.0597014925373134,0.417910447761194
Josue Natanael Castillo Garcia,0.08292181318341553,-0.5226298406974756,1.342619637688926
José Carlos Ibarra Jerez,0.10240550938199686,-0.2524527851545982,1.5428047751154232
José Carlos Vaz,-0.025423526002538423,-0.3192903877386412,1.7684783169816456
José Daniel Gemy,0.1276740390590919,-0.20124159366404698,1.9110148106092775
José Francisco Veiga,0.08552996799132088,-0.2522714239782846,1.5374809457204697
José Genisson Camilo dos Santos,0.0724645289803154,-0.18109711714199608,1.9259541169136891
José Ignacio Ferrreiro Montoya,0.024744428926818864,-0.40038767428704536,2.0094165303599265
José Martínez,0.13098391556090225,-0.3255944642937286,1.5696573219506014
José Miguel Ortega Ruiz,0.08391022149782885,-0.19803069112563518,1.559979735679308
José Remolar,0.06710526455104447,-0.3041922449830719,1.5199014309195777
José Renato Ruiz Maranhão,0.052460792183535804,-0.28183831973743895,1.744662595184906
Jovan Radlovacki,0.029350683620243838,-0.5838276588276589,1.7307292872911881
Jovana Srdanovic,0.06893968769432647,-0.2671503762200098,1.6253618861769534
Jovanka Houska,0.10171093391134031,-0.24521420143160944,1.4425686342870128
Joy Romany,0.02107525324820096,-0.30545214176589836,1.6423327769359686
Joyce Ndirangu,0.0217597508887624,-0.3125255612826406,1.689317771630292
Joydeep Dutta,0.04970621497168004,-0.3002842401790209,1.498741087005602
JozefKneht,0.10916239820037896,-0.29830281349955423,1.4860516460718365
Ju Wenjun,0.0796900296934745,-0.23507817324954863,1.5858485884041433
Juan Alberto Gomez Aguirre,0.04082052310753504,-0.22968035109996646,1.841667192005729
Juan Alejandro Gutiérrez Carmona,0.066158758193689,-0.341741392976994,1.5512702395904703
Juan Alejandro Leon Acevedo,-0.015247803339246866,-0.12166910385153222,1.4912002864427583
Juan Alejandro Núñez Hirales,0.04936785854886798,-0.3466428018338944,1.6644374292639157
Juan Andres Guerrero,0.07562811180069175,-0.15783280893324977,1.661801467151894
Juan Antonio Urbina Perez,0.04940482070584527,-0.2404308059603048,1.7595519989839417
Juan Armando Röhl Montes,0.10343723663030596,-0.26809669616372894,0.9400214475854988
Juan Camilo Arango Arenas,0.02826041080505766,-0.28350588223155054,1.4880661553008623
Juan Camilo Torres,0.0027210892185253136,-0.20682658935624898,1.5908302492312287
Juan Carlos Gonzalez Zamora,0.07928671563558515,-0.18603072773186444,1.681114844707554
Juan Carlos Guerrero Sierra,-0.1036111111111111,-0.35805555555555557,1.7869444444444447
Juan Carlos Mesa Cruz,0.0683976417929165,-0.253873690509429,1.4489018049584024
Juan Carlos Obregon Rivero,0.12331953124030302,-0.1973200655595514,1.7912279747014441
Juan Carlos Ricaurte Lopez,0.06032583056570717,-0.2858278372804757,1.018544346910153
Juan Cruz Arias,0.08436609712859416,-0.24317343262910374,1.6667024554319978
Juan Cruz Grillo,0.06266555933222895,-0.19260111847966174,1.2811358989965762
Juan David Becerra Morales,0.07282385218484015,-0.2866219681497956,1.4518581009722205
Juan David Lopez Perdomo,0.023237058281955433,-0.22616750158852333,1.2996065931495737
Juan Diego Bermúdez Ureba,-0.0025235838872053272,-0.26950514096080885,1.409144231388098
Juan Diego Viasus Cuellar,-0.04349382763402619,-0.2200694667167846,1.9291891561516676
Juan Enrique Koch,0.021625389820098092,-0.29156195803682916,1.5190809598625352
Juan Fernando Aguilar Novoa,0.07510234999260251,-0.20810087584305978,1.78515614531756
Juan Heinichen,0.08778848131199873,-0.28088322764281176,1.611308306714392
Juan Ignacio Ruiz,0.05679560355718003,-0.1791699472683193,1.6778761116179886
Juan Jacobo Bolanos Lopez,0.08021754235786582,-0.2877330454546544,1.3305771771149382
Juan Jose Taylor Rodriguez,0.23819163292847495,-0.2960863697705802,1.4715249662618084
Juan José Lloret Ramis,-0.026731704292616718,-0.13950667894655897,1.450528552949176
Juan Leon Jimenez Molina,0.13072878988827266,-0.6118680170404308,1.9546257083433807
Juan Luis Pertiñez,0.062094990518470755,-0.3335944473039818,1.5080346996199159
Juan Luis Ramiro,0.019637606493100774,-0.2607642507856647,1.4669164344563188
Juan Manuel Aranda,0.03094920224385863,-0.20132539161488927,2.261796691916145
Juan Manuel Gaitan,0.042729441899681725,-0.25482144029748877,1.641787463542741
Juan Manuel Garcia Almaguer,0.08616006816863739,-0.33787375704548783,1.2926903379470358
Juan Manuel Gutiérrez Jiménez,0.1026926464478285,-0.3330459081500791,1.757859026619419
Juan Manuel Minaya  Molano,0.03294877265468568,-0.28826456725147775,2.31895946482389
Juan Manuel Quiroga Garza,0.06609334590506112,-0.2827604676042388,1.2686431150831308
Juan Miguel Cadavid,0.09984921428550725,-0.22255577923808587,1.2695597826915894
Juan Miguel Marson,-0.01746358875355201,-0.27549783119459864,1.1542473356465084
Juan P. Cerrato Nadal,0.1350931976157765,-0.3567267071778104,1.647960741747712
Juan Pablo Castro Lombana,-0.037710004035637595,-0.15378595565329076,1.281843999497676
Juan Pablo Demaría,0.12595167514871683,-0.23244518170019432,1.5141095673304987
Juan Pablo Fernandez,0.058754996415600606,-0.11774809913497251,1.7744909000271134
Juan Pablo Gamboa,0.05801456347384446,-0.21815433308754276,1.2347657656026367
Juan Pablo Hobaica,0.11218148652882255,-0.23400606126594659,1.3872446188186833
Juan Pablo Lopez,0.08580014155552954,-0.24968346220872828,1.746044366033592
Juan Pablo de Mey,0.1871794871794872,-0.0222222222222222,2.353846153846154
Juan Pedro Cordón Gutiérrez,0.05094212409969189,-0.23977975175005348,1.9034408308708528
Juan Plazuelo Pascual,0.1022920681432573,-0.2588998505592764,1.4500802917992492
Juan Rolando Montenegro Mancera,0.12458994594926324,-0.28880411975955594,1.8365415343971356
Juan Rottenwohrer Suarez,0.07562347025680372,-0.27700321354926793,1.7897435006092757
Juan Sebastian,0.02065338096185519,-0.15684500072257127,1.8277402769313056
Juan Sebastian Herrera Betancourt,0.10539546363789108,-0.20410312860561344,1.464679615797799
Juan Sebastian Melian,0.06901340981991143,-0.26694014541319777,1.7197936278584491
Juan Sena,0.06606405198706707,-0.2761959344605316,1.195419318590622
Juan Sánchez Alarcón,0.03592606651786409,-0.21925176026533427,1.7052421215578804
Jubin Jimmy,0.026098827073067845,-0.2363173518956921,1.9350859011306385
Judah Nathan Levitan,0.017795800232081938,-0.24077928795897502,1.5113299859549887
Jude Shearsby,0.04829250751580697,-0.28673007185894694,1.242529248010398
Judit Juhasz,0.07954222575848825,-0.35200957901828445,1.4391153265641188
Jules Moussard,0.13346395729575597,-0.20377092707551403,1.690705511515424
Julia Alboredo,0.046728848562503755,-0.26021234906732854,1.526365403760617
Julia Antolak,0.07295903313736787,-0.18950870119201182,1.3915421290262862
Julia Elizabeth Sloan,0.027467969217129767,-0.26523480759317675,2.004656425625185
Julia Gokbulut,0.014293145652042587,-0.28148016704376533,1.4213920131324747
Julia Gorozhankina,-0.05417973811634722,-0.06723062344533498,2.173905318434872
Julia Tsukerman,0.032317085371093277,-0.21650138911418856,1.5891108118594273
Julian Antonio Rojas Alarcon,0.08710420808812032,-0.27849632959492093,1.717986916785674
Julian Colville,0.0556045359543162,-0.2543669985077644,0.9513573655773657
Julian Estrada,0.09069545092967929,-0.3083978449096016,1.258232079606132
Julian Garrigue,0.07015211640211641,-0.18,1.3453240740740742
Julian Groetzbach,0.03026355282775008,-0.20225300458555462,1.3805203847831393
Julian Landaw,0.10665242263615948,-0.26116516119008515,1.8316959513544278
Julian Leitgeb,0.0908276965355315,-0.18970691422481117,1.950811693067755
Julian Nahuel Villca,-0.01797032854015001,-0.7653995980017012,2.1519815200454313
Julian Proleiko,0.13162481821712022,-0.28388172885493823,1.580976266414823
Julian Victor,0.06870815623168158,-0.29324146070176743,1.665749071420232
Juliana Figueira Theophilo Silva,-1.6101168085672097e-05,-0.19064484670384554,1.5518893307338673
Juliano Resende M Pereira,0.014746893680436685,-0.3231549524022633,1.6627077039912534
Julien Degoirat,-0.008194280155248196,-0.3052654657385531,1.4268084130066654
Julien Dubreuil,0.03697854988172409,-0.25532859411938047,1.1316159115661633
Julien Laurent,0.0019149060815727673,-0.0781117031117031,1.6855633563966899
Julien Sohier,0.10037527258698921,-0.2546782526494417,1.2379900361849552
Julien Song,0.11153182371326614,-0.3039718944141914,1.6718330200051426
Juliette Cornileau,-0.06563826468683402,-0.2868675886231878,1.1216047713281587
Julio Alfredo Chiappero,0.07312247684195161,-0.2900389419976081,1.5690240014447625
Julio Antonio Hernando Rodrigo,0.07722203675726966,-0.24278553905827718,1.471855336726997
Julio Becerra,0.187782893582653,-0.24526459044028168,1.2904632867728387
Julio Benedetti,0.03749082752704943,-0.2787600365007466,1.4781505722396935
Julio Cesar Diaz Rosas,0.0768009001811149,-0.27128041424819466,1.5124859113776727
Julio Javier Alonso Bouza,0.11340814632763156,-0.32538454444905524,1.3227040361424125
Julio Lapertosa,-0.04486240769352898,-0.2508858902214475,1.1888424489692324
Julio Ramirez Osio,0.03688586502980626,-0.2647175960473509,1.4533063220455888
Julius Chittka,0.004652529042772968,-0.7385866166353972,1.3813368203612104
Julius Ohler,0.09215536020352387,-0.3020569496310953,2.253917865085964
Julián Francisco Figuero Toro,-0.006074449269382834,-0.3042018967617335,2.03863782931516
Jun Hao Tan,-0.015733239395946227,-0.3254049718450958,1.9233697614502034
Jun Hyeok Lee,0.07703199031817295,-0.22983670351160035,1.5257379094835193
Jun Ying Tan,0.11042280105893007,-0.26182397047861294,1.6752625887588564
Jun Zhao,0.09521854988682604,-0.34072839514209213,1.713153118971272
Jung Min Seo,0.12691230245672946,-0.2655848819157479,1.7056221498093462
Junior Tay,0.04656657425560196,-0.41623548776926306,1.0132478249731074
JuniorMVL,-0.00167755626840899,-0.20832947933271667,1.1734984567597533
Junta Ikeda,0.01258396620873528,-0.14016041428409423,1.8231915490010808
Jura Ochkoos,0.0855860685213651,-0.2775048789704851,1.4594080884183158
Juraj Druska,0.06663750375435284,-0.31965330181903345,1.810648170682576
Juraj Oruzinsky,0.12104955181623385,-0.2870326352375318,1.3285656722424573
Jure Borisek,0.2363791507264444,-0.08905194285961672,2.4685210879779893
Jure Skoberne,0.12361160019964877,-0.18288817708379143,1.8168165217480237
Juri Firstov,0.14356876007916516,-0.43651994279204603,3.4465119246852782
Jurica Srbis,0.09051075582279548,-0.26632346031661375,1.4071268406272337
Jurij Khalakhan,0.03378748508891534,-0.32411544470602355,1.4883369507838289
Justin Blackman,0.04330980730107266,-0.2863935415878171,1.3877232207065948
Justin Chen,0.07269799311881395,-0.28338162717485216,1.6169085262809706
Justin Lee,0.06936426154084481,-0.27598901111409563,1.3892535313625014
Justin Lee Gardner,0.1538461538461538,-0.7692307692307693,2.6923076923076925
Justin Liang,0.09543657917486133,-0.250092935889366,1.7256839444036094
Justin Parsons,0.0,0.0,0.0
Justin Sarkar,0.07568797573607816,-0.29743093632849893,1.4035994784850447
Justin Storm,0.06776768333476108,-0.2850555253521329,1.66284207508115
Justin Tan,0.11283010878436249,-0.45948697507494823,1.6005407325392687
Justin Wang,0.14279480875672027,-0.23294455660276125,1.4854341839985885
Justin Zhide Wang,0.054200542005420044,-0.0121951219512195,2.2612917795844627
Justo Reinaldo Chemin,0.09445941729258565,-0.31777107564301327,1.5486172720560982
Justus Bargsten,0.07302272571348324,-0.25443603070894555,1.873809501437559
Justus Williams,-0.05242362043746333,-0.22609112951955038,1.7764229400029936
Jval Saurin Patel,0.10351612478533853,-0.2621447500598753,1.5619579405476864
Jwalanthi Ram,0.046761708755990165,-0.24695741570501087,1.5353227687983946
Jyothilal N.,-0.054288667561391356,-0.24194231025138083,1.4825482015244198
Jyotshnav Talukdar,0.07197665882285047,-0.2815315483695554,1.786801408718607
Jyrki Kiltti,0.0031909265339586023,-0.4405277716030355,1.0878502131542296
Jáchym Němec,0.08724496054925544,-0.286282724769165,1.8253240670965196
Jéssica Trindade Hubner,-0.041032574090929586,-0.2174712079726433,1.569909778416029
Jón L. Árnason,0.1498093238306651,-0.08094121502164378,1.7760016783976666
József Mátyás Herpai,0.04764905907455123,-0.22269689068775927,1.4183445386375662
Jürgen Gegenfurtner,0.04198373592648323,-0.2426560682329666,1.5614879623972655
K K Dinujaya Kodithuwakku,0.04799581437392949,-0.198200790483884,1.8125604286379537
K P,0.1377523270431174,-0.14313393698145133,1.7387328854737356
K Priyanka,0.08029406172939711,-0.26671385707633055,1.55106119106886
KND2020,0.051927080760451605,-0.2632250610850791,1.3338425708985493
KRAT0S_GOW,0.20997766206213367,-0.1778680242587085,1.734917407363975
KRISHNA_2800,0.0,-0.1904761904761904,2.8095238095238093
Kaan Akbaş,0.29662618246198297,-0.18102895614555153,1.3337736107892397
Kaan Kucuksari,0.10102743064354662,-0.23685187400182847,1.5575747268696392
Kaan Ozcan,0.09516823738978658,-0.3186073103806566,1.6541095188930737
Kacper Drozdowski,0.13927260570844432,-0.2709687640757124,1.4864843630675397
Kacper Grela,0.21792624652315631,-0.32503646692616806,1.1416959345174857
Kacper Kacprzak,0.13050418960765242,-0.2279998059476108,1.5833856138116096
Kacper Karwowski,0.10320769371836382,-0.29368319452304703,1.6946601221823272
Kacper Klys,0.09001756697064506,-0.29467757208932005,1.6283624911833448
Kacper Piorun,0.05787730732113483,-0.23878311297258414,1.902521768832608
Kacper Polok,0.0791278911897764,-0.2940485287963102,1.5705670331341373
Kacper Tomaszewski,0.0686391617766483,-0.2593673676656772,1.4663797868999129
Kacper Ugorek,0.13498552339451425,-0.1971088791030595,2.3100114914317924
Kadir Soria Delgado,0.06734507013421222,-0.2696537321225861,1.768234296800534
Kaedan Govender,-0.11608408919039884,-0.28764727062784473,1.6889682466298392
Kaer_Morhen,0.1309968621301395,-0.25436856893731474,1.391422317308685
Kagan Aydincelebi,0.07578053786771262,-0.2900857179792176,1.4789885351152765
Kagan Uz,-0.0045885890552857704,-0.27722715161429673,1.1146844233068922
Kaganskiy Gleb,0.05199242185241795,-0.25738705367162573,1.2547203362505523
Kai Ni Agnes Chong,-0.029186109284787994,-0.3332748031341435,1.5808477840174993
Kaieem Elizee,0.024924674707336395,-0.266440861069465,1.7260425177457985
Kaimar Puusepp,0.0,0.0,0.0
Kaiser Luiz Mafra,0.029762972286361225,-0.2752549053187392,1.5136195806441333
Kaivalya Sandip Nagare,0.11512025692833182,-0.3014156655389052,1.22611914033897
Kaiyu Ning,0.005463140083546775,-0.3517918715327893,1.6970442295458332
Kaizen_Chess_Academy,0.1782598339574293,-0.7133244146161822,1.5129003656102293
Kaja Rządkowska,-0.1220026883664346,-0.3156869890029966,1.5447836473760246
Kalyani Sirin,0.06951184712080884,-0.24912710348835082,1.36257256124958
Kamal Aghasiyev,0.08537688520305521,-0.2753421166599961,1.4986630455126595
Kamaliya Bulatova,0.06592357231419141,-0.24002931729738272,1.804292012303676
Kamelia Chmielek,0.01800951827932343,-0.12801322730975495,1.6801165451100006
